Date,Price,Open,High,Low,Vol.,Change %
5/8/2025,438.17,437.93,443.67,435.66,23.49M,1.11%
5/9/2025,438.73,440,440.74,435.88,15.32M,0.13%
5/12/2025,449.26,445.94,449.37,439.78,22.82M,2.40%
5/13/2025,449.14,447.78,450.67,445.36,23.62M,-0.03%
5/14/2025,452.94,448.14,453.9,448.14,19.90M,0.85%
5/15/2025,453.13,450.77,456.19,450.43,21.99M,0.04%
5/16/2025,454.27,452.05,454.36,448.73,23.85M,0.25%
5/19/2025,458.87,450.88,459.58,450.8,21.34M,1.01%
5/20/2025,458.17,455.59,458.34,454.32,15.44M,-0.15%
5/21/2025,452.57,454.57,457.78,451.81,19.22M,-1.22%
5/22/2025,454.86,454.95,460.25,453.9,18.03M,0.51%
5/23/2025,450.18,449.98,453.69,448.91,16.88M,-1.03%
5/27/2025,460.69,456.48,460.95,456.11,20.97M,2.33%
5/28/2025,457.36,461.22,462.52,456.93,17.09M,-0.72%
5/29/2025,458.68,461.55,461.72,455.31,13.98M,0.29%
5/30/2025,460.36,459.71,461.68,455.54,34.77M,0.37%
6/2/2025,461.97,457.14,462.11,456.89,16.63M,0.35%
6/3/2025,462.97,461.47,464.14,460.86,15.74M,0.22%
6/4/2025,463.87,464,465.69,463.02,14.16M,0.19%
6/5/2025,467.68,464.95,469.65,464.03,20.15M,0.82%
6/6/2025,470.38,470.08,473.33,468.78,15.29M,0.58%
6/9/2025,472.75,469.7,473.43,468.62,16.47M,0.50%
6/10/2025,470.92,471.18,472.8,466.96,15.38M,-0.39%
6/11/2025,472.62,470.02,475.47,469.65,16.40M,0.36%
6/12/2025,478.87,475.02,480.42,473.52,18.95M,1.32%
6/13/2025,474.96,476.41,479.18,472.76,16.81M,-0.82%
6/16/2025,479.14,475.21,480.69,475,15.63M,0.88%
6/17/2025,478.04,475.39,478.74,474.08,15.41M,-0.23%
6/18/2025,480.24,478,481,474.46,17.53M,0.46%
6/20/2025,477.4,482.23,483.46,476.87,37.58M,-0.59%
6/23/2025,486,478.21,487.75,472.51,24.86M,1.80%
6/24/2025,490.11,488.95,491.85,486.8,22.31M,0.85%
6/25/2025,492.27,492.04,494.56,489.39,17.50M,0.44%
6/26/2025,497.45,492.98,498.04,492.81,21.58M,1.05%
6/27/2025,495.94,497.55,499.3,493.03,34.54M,-0.30%
6/30/2025,497.41,497.04,500.76,495.33,28.37M,0.30%
7/1/2025,492.05,496.47,498.05,490.98,19.95M,-1.08%
7/2/2025,491.09,489.99,493.5,488.7,16.32M,-0.20%
7/3/2025,498.84,493.81,500.13,493.44,13.98M,1.58%
7/7/2025,497.72,497.38,498.75,495.23,13.98M,-0.22%
7/8/2025,496.62,497.24,498.2,494.11,11.85M,-0.22%
7/9/2025,503.51,500.3,506.78,499.74,18.66M,1.39%
7/10/2025,501.48,503.05,504.44,497.75,16.50M,-0.40%
7/11/2025,503.32,498.47,505.03,497.8,16.46M,0.37%
7/14/2025,503.02,501.52,503.97,501.03,12.06M,-0.06%
7/15/2025,505.82,503.02,508.3,502.79,14.93M,0.56%
7/16/2025,505.62,505.18,506.72,501.89,15.15M,-0.04%
7/17/2025,511.7,505.68,513.37,505.62,17.50M,1.20%
7/18/2025,510.05,514.48,514.64,507.43,21.21M,-0.32%
7/21/2025,510.06,506.7,512.09,505.55,14.07M,0.00%
7/22/2025,505.27,510.97,511.2,505.27,13.87M,-0.94%
7/23/2025,505.87,506.75,506.79,500.7,16.40M,0.12%
7/24/2025,510.88,508.77,513.67,507.3,16.11M,0.99%
7/25/2025,513.71,512.47,518.29,510.36,19.13M,0.55%
7/28/2025,512.5,514.08,515,510.12,14.31M,-0.24%
7/29/2025,512.57,515.53,517.62,511.56,16.47M,0.01%
7/30/2025,513.24,515.17,515.95,509.43,26.38M,0.13%
7/31/2025,533.5,555.22,555.45,531.9,51.62M,3.95%
8/1/2025,524.11,535,535.8,520.86,28.98M,-1.76%
